Task;Grounder;KGE;Rule_Miner;EmbedSize;WeightLoss_Task;Reasoner_depth;Model_name;Time;train_loss;train_concept_loss;train_task_loss;train_concept_mrr;train_concept_hits@1@1;train_concept_hits@3@3;train_task_mrr;train_task_hits@1@1;train_task_hits@3@3;val_loss;val_concept_loss;val_task_loss;val_concept_mrr;val_concept_hits@1@1;val_concept_hits@3@3;val_task_mrr;val_task_hits@1@1;val_task_hits@3@3;test_loss;test_concept_loss;test_task_loss;test_concept_mrr;test_concept_hits@1@1;test_concept_hits@3@3;test_task_mrr;test_task_hits@1@1;test_task_hits@3@3
pharmkg_supersmall;domainbody;complex;ncrl;100;0.5;1;dcr;[120.56715574264527, 14.429791560213346];[0.0758, 0.0006];[0.0124, 0.0003];[0.0148, 0.0005];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.2739, 0.0103];[0.213, 0.0101];[0.2104, 0.0101];[0.668, 0.0116];[0.5903, 0.0152];[0.6855, 0.0193];[0.6764, 0.0103];[0.596, 0.0121];[0.6992, 0.0199]
pharmkg_supersmall;domainbody;complex;amie;100;0.5;1;dcr;[388.31101789474485, 17.18471569573841];[0.3771, 0.0016];[0.014, 0.001];[0.0186, 0.0023];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.5803, 0.0098];[0.2221, 0.0095];[0.2169, 0.0098];[0.6683, 0.0113];[0.5903, 0.016];[0.6855, 0.0128];[0.6782, 0.0127];[0.5952, 0.0185];[0.7048, 0.0109]
pharmkg_supersmall;domainbody;complex;ncrl;100;0.5;1;r2n;[90.40656008720399, 21.20507708354636];[0.0135, 0.0002];[0.0122, 0.0002];[0.0148, 0.0002];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.2218, 0.0156];[0.2238, 0.0159];[0.2198, 0.0153];[0.6596, 0.0146];[0.5879, 0.0152];[0.6726, 0.0176];[0.6598, 0.0156];[0.5879, 0.0162];[0.6726, 0.019]
pharmkg_supersmall;domainbody;complex;amie;100;0.5;1;r2n;[162.52012252807617, 21.63995446048167];[0.0136, 0.0001];[0.0123, 0.0001];[0.0149, 0.0002];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.215, 0.0101];[0.2173, 0.0103];[0.2128, 0.01];[0.6651, 0.0095];[0.5911, 0.0129];[0.6823, 0.0121];[0.6666, 0.0094];[0.5927, 0.0135];[0.6831, 0.0104]
pharmkg_supersmall;domainbody;complex;ncrl;100;0.5;1;gsbr;[82.12096018791199, 21.555282698482017];[0.0122, 0.0002];[0.0122, 0.0002];[0.0122, 0.0002];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.2181, 0.015];[0.2183, 0.015];[0.2179, 0.0151];[0.6628, 0.0156];[0.5911, 0.0202];[0.6702, 0.0166];[0.6631, 0.0156];[0.5911, 0.0202];[0.6702, 0.0166]
pharmkg_supersmall;domainbody;complex;amie;100;0.5;1;gsbr;[133.22436127662658, 21.580328947982903];[0.0123, 0.0001];[0.0123, 0.0001];[0.0123, 0.0001];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.2157, 0.012];[0.2158, 0.012];[0.2156, 0.0119];[0.6639, 0.0087];[0.5887, 0.0102];[0.6782, 0.0249];[0.6638, 0.0088];[0.5887, 0.0102];[0.6782, 0.0249]
pharmkg_supersmall;domainbody;complex;ncrl;100;0.5;1;cdcr;[156.40941195487977, 23.33925883840832];[0.0895, 0.0156];[0.0208, 0.0091];[0.0338, 0.0218];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.2631, 0.008];[0.201, 0.0079];[0.2007, 0.008];[0.6862, 0.0129];[0.6056, 0.0147];[0.7081, 0.0188];[0.6849, 0.0121];[0.604, 0.0147];[0.7081, 0.0185]
pharmkg_supersmall;domainbody;complex;amie;100;0.5;1;cdcr;[533.0675440788269, 8.962827924922601];[0.3965, 0.0122];[0.0229, 0.0055];[0.0483, 0.0181];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.577, 0.0301];[0.2156, 0.0272];[0.2166, 0.033];[0.6778, 0.0099];[0.5976, 0.0115];[0.7016, 0.0105];[0.6859, 0.0131];[0.6065, 0.0132];[0.7137, 0.0165]
pharmkg_supersmall;domainbody;complex;ncrl;100;0.5;1;no_reasoner;[31.9576265335083, 10.452305509220949];[2.577, 0.0001];[0.0123, 0.0001];[5.1416, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6062, 0.0084];[0.3457, 0.0139];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.3664, 0.0047];[0.2187, 0.0094];[0.5142, 0.0];[0.6699, 0.0098];[0.5976, 0.0138];[0.6815, 0.0161];[0.5884, 0.0075];[0.5161, 0.0072];[0.5702, 0.0104]
pharmkg_supersmall;domainbody;complex;amie;100;0.5;1;no_reasoner;[29.208689975738526, 4.9416639838509155];[2.577, 0.0001];[0.0123, 0.0001];[5.1416, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6062, 0.0084];[0.3457, 0.0139];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.3664, 0.0047];[0.2187, 0.0094];[0.5142, 0.0];[0.6699, 0.0098];[0.5976, 0.0138];[0.6815, 0.0161];[0.5884, 0.0075];[0.5161, 0.0072];[0.5702, 0.0104]
pharmkg_supersmall;backward_1;complex;ncrl;100;0.5;1;dcr;[87.84297008514405, 1.429775279686479];[0.0738, 0.0001];[0.0123, 0.0002];[0.0127, 0.0002];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.2868, 0.0154];[0.2256, 0.0154];[0.2256, 0.0154];[0.6644, 0.0087];[0.5944, 0.0094];[0.6766, 0.017];[0.6644, 0.0087];[0.5944, 0.0094];[0.6766, 0.017]
pharmkg_supersmall;backward_1;complex;amie;100;0.5;1;dcr;[344.9914613246918, 6.935784011329384];[0.4833, 0.0058];[0.0203, 0.0025];[0.2246, 0.0084];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.9998, 0.0004];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.5814, 0.0125];[0.198, 0.0127];[0.2432, 0.0124];[0.6822, 0.0076];[0.6105, 0.0087];[0.6879, 0.0132];[0.7105, 0.0123];[0.6371, 0.0128];[0.7331, 0.0103]
pharmkg_supersmall;backward_1;complex;ncrl;100;0.5;1;r2n;[58.62114543914795, 7.72422266223351];[0.0133, 0.0001];[0.0125, 0.0002];[0.0141, 0.0002];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.2115, 0.0145];[0.2135, 0.0143];[0.2094, 0.0148];[0.6672, 0.0131];[0.5952, 0.0162];[0.6871, 0.0146];[0.6687, 0.0145];[0.5968, 0.0167];[0.6879, 0.0176]
pharmkg_supersmall;backward_1;complex;amie;100;0.5;1;r2n;[153.27507638931274, 5.615478133503411];[0.0133, 0.0002];[0.0128, 0.0002];[0.0139, 0.0006];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.2079, 0.0108];[0.2063, 0.0116];[0.2095, 0.0101];[0.6725, 0.0074];[0.5984, 0.0104];[0.6806, 0.0118];[0.6695, 0.0071];[0.5976, 0.0086];[0.6774, 0.0108]
pharmkg_supersmall;backward_1;complex;ncrl;100;0.5;1;gsbr;[47.61421146392822, 6.510970643871693];[0.0123, 0.0001];[0.0123, 0.0001];[0.0123, 0.0001];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.2228, 0.014];[0.2228, 0.014];[0.2228, 0.014];[0.6663, 0.0148];[0.5976, 0.0205];[0.6766, 0.0162];[0.6663, 0.0148];[0.5976, 0.0205];[0.6766, 0.0162]
pharmkg_supersmall;backward_1;complex;amie;100;0.5;1;gsbr;[117.87331848144531, 1.84854528574734];[0.0125, 0.0001];[0.0125, 0.0001];[0.0124, 0.0001];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.2258, 0.0145];[0.2259, 0.0145];[0.2256, 0.0144];[0.6612, 0.0122];[0.5895, 0.0141];[0.6702, 0.0233];[0.6629, 0.0108];[0.5911, 0.0129];[0.6726, 0.0201]
pharmkg_supersmall;backward_1;complex;ncrl;100;0.5;1;cdcr;[117.58457846641541, 7.352151864863296];[0.1045, 0.0244];[0.0275, 0.0121];[0.059, 0.0371];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.9996, 0.0004];[0.9986, 0.0012];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.2709, 0.0205];[0.2097, 0.0205];[0.2097, 0.0205];[0.6684, 0.0084];[0.5952, 0.0158];[0.6839, 0.0075];[0.6684, 0.0084];[0.5952, 0.0158];[0.6839, 0.0075]
pharmkg_supersmall;backward_1;complex;amie;100;0.5;1;cdcr;[484.78322582244874, 13.707825105196676];[0.5321, 0.0048];[0.0419, 0.0024];[0.2966, 0.0088];[0.9999, 0.0002];[0.9998, 0.0004];[1.0, 0.0];[0.9995, 0.0006];[0.999, 0.0011];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.646, 0.018];[0.2217, 0.0119];[0.3447, 0.0246];[0.6771, 0.0132];[0.6073, 0.015];[0.6887, 0.0197];[0.6605, 0.0148];[0.5766, 0.013];[0.6887, 0.0156]
pharmkg_supersmall;backward_1;complex;ncrl;100;0.5;1;no_reasoner;[28.058821630477905, 1.0865086527022747];[2.577, 0.0001];[0.0124, 0.0002];[5.1416, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6062, 0.0084];[0.3457, 0.0139];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.3698, 0.0064];[0.2255, 0.0127];[0.5142, 0.0];[0.6622, 0.0167];[0.5911, 0.022];[0.6798, 0.0188];[0.5884, 0.0075];[0.5161, 0.0072];[0.5702, 0.0104]
pharmkg_supersmall;backward_1;complex;amie;100;0.5;1;no_reasoner;[35.50191926956177, 16.607265121095015];[2.577, 0.0001];[0.0124, 0.0002];[5.1416, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.6062, 0.0084];[0.3457, 0.0139];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.3698, 0.0064];[0.2255, 0.0127];[0.5142, 0.0];[0.6622, 0.0167];[0.5911, 0.022];[0.6798, 0.0188];[0.5884, 0.0075];[0.5161, 0.0072];[0.5702, 0.0104]
pharmkg_supersmall;backward_2;complex;ncrl;100;0.5;1;dcr;[102.6420371055603, 15.657456117866186];[0.0764, 0.0004];[0.0127, 0.0002];[0.0153, 0.0003];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.2819, 0.0133];[0.2204, 0.0135];[0.2184, 0.0135];[0.6668, 0.01];[0.5895, 0.0112];[0.6887, 0.0112];[0.6754, 0.0107];[0.596, 0.0131];[0.7032, 0.0107]
pharmkg_supersmall;backward_2;complex;amie;100;0.5;1;dcr;[365.2542791366577, 4.179410551489448];[0.477, 0.0003];[0.0136, 0.0004];[0.2111, 0.0005];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.6119, 0.015];[0.221, 0.0154];[0.2734, 0.0147];[0.6779, 0.0151];[0.5976, 0.0181];[0.6992, 0.0176];[0.6738, 0.0154];[0.5927, 0.0137];[0.7056, 0.0177]
pharmkg_supersmall;backward_2;complex;ncrl;100;0.5;1;r2n;[80.01153545379638, 18.16971977127317];[0.0133, 0.0002];[0.0128, 0.0002];[0.0137, 0.0002];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.2089, 0.0096];[0.2088, 0.0095];[0.2091, 0.0098];[0.6673, 0.0088];[0.5911, 0.011];[0.6871, 0.015];[0.6651, 0.009];[0.5879, 0.0106];[0.6855, 0.0142]
pharmkg_supersmall;backward_2;complex;amie;100;0.5;1;r2n;[204.9534064769745, 15.220552556437605];[0.0131, 0.0001];[0.0128, 0.0001];[0.0135, 0.0001];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.2447, 0.0129];[0.2163, 0.0143];[0.2732, 0.0169];[0.6746, 0.0165];[0.6024, 0.0207];[0.6911, 0.0166];[0.6557, 0.0165];[0.5855, 0.0206];[0.6613, 0.0191]
pharmkg_supersmall;backward_2;complex;ncrl;100;0.5;1;gsbr;[57.38480854034424, 16.35719672366642];[0.0124, 0.0001];[0.0124, 0.0001];[0.0124, 0.0001];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.2223, 0.0124];[0.2223, 0.0124];[0.2223, 0.0124];[0.663, 0.014];[0.5927, 0.0167];[0.6718, 0.0174];[0.663, 0.014];[0.5927, 0.0167];[0.6718, 0.0174]
pharmkg_supersmall;backward_2;complex;amie;100;0.5;1;gsbr;[129.7902621746063, 20.96195991748515];[0.0123, 0.0002];[0.0123, 0.0002];[0.0123, 0.0002];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.2162, 0.0127];[0.2163, 0.0127];[0.2161, 0.0128];[0.6651, 0.013];[0.5895, 0.0136];[0.6823, 0.016];[0.6664, 0.0126];[0.5927, 0.0135];[0.6823, 0.016]
pharmkg_supersmall;backward_2;complex;ncrl;100;0.5;1;cdcr;[146.4875367641449, 16.606990026580526];[0.1144, 0.026];[0.0284, 0.0112];[0.0737, 0.0436];[0.9998, 0.0002];[0.9996, 0.0005];[1.0, 0.0];[0.9978, 0.0027];[0.9957, 0.0048];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.2488, 0.0199];[0.1867, 0.019];[0.184, 0.0187];[0.683, 0.024];[0.6056, 0.0274];[0.7008, 0.0323];[0.6878, 0.0221];[0.6097, 0.0283];[0.7089, 0.0269]
pharmkg_supersmall;backward_2;complex;amie;100;0.5;1;cdcr;[520.9891155719757, 12.168624344772393];[0.6286, 0.006];[0.0604, 0.0064];[0.4719, 0.0094];[0.9996, 0.0004];[0.9992, 0.0008];[1.0, 0.0];[0.9977, 0.001];[0.9955, 0.0023];[1.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.0, 0.0];[0.6804, 0.0071];[0.2054, 0.0101];[0.4306, 0.0137];[0.6671, 0.0074];[0.5952, 0.0091];[0.6782, 0.0112];[0.6414, 0.0146];[0.5694, 0.0133];[0.6524, 0.0223]
