epoch;concept_hits@1@1;concept_hits@3@3;concept_loss;concept_mrr;loss;task_hits@1@1;task_hits@3@3;task_loss;task_mrr;val_concept_hits@1@1;val_concept_hits@3@3;val_concept_loss;val_concept_mrr;val_loss;val_task_hits@1@1;val_task_hits@3@3;val_task_loss;val_task_mrr
0;0.30589431524276733;1.0;0.7395377159118652;0.5963753461837769;2.94059419631958;0.32926830649375916;1.0;5.141650676727295;0.6073848605155945;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;0.3445121943950653;1.0;0.7263473272323608;0.6205962300300598;2.9339990615844727;0.3109756112098694;1.0;5.141650676727295;0.6094173192977905;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;0.3343496024608612;1.0;0.7302693724632263;0.6136518120765686;2.935960054397583;0.3638211488723755;1.0;5.141650676727295;0.605182945728302;NA;NA;NA;NA;NA;NA;NA;NA;NA
3;0.34756097197532654;1.0;0.7298049330711365;0.6216124892234802;2.935727834701538;0.3353658616542816;1.0;5.141650676727295;0.6134823560714722;NA;NA;NA;NA;NA;NA;NA;NA;NA
4;0.33943089842796326;1.0;0.73195481300354;0.6165311336517334;2.936802864074707;0.3434959352016449;1.0;5.141650676727295;0.6226286888122559;NA;NA;NA;NA;NA;NA;NA;NA;NA
5;0.31808942556381226;1.0;0.7385100722312927;0.602642297744751;2.940080404281616;0.3729674816131592;1.0;5.141650676727295;0.6048441529273987;NA;NA;NA;NA;NA;NA;NA;NA;NA
6;0.33739838004112244;1.0;0.7344003915786743;0.6151762008666992;2.93802547454834;0.3353658616542816;1.0;5.141650676727295;0.6048441529273987;NA;NA;NA;NA;NA;NA;NA;NA;NA
7;0.3516260087490082;1.0;0.726529598236084;0.6226286888122559;2.9340901374816895;0.33739838004112244;1.0;5.141650676727295;0.5945122241973877;NA;NA;NA;NA;NA;NA;NA;NA;NA
8;0.32621949911117554;1.0;0.7346106171607971;0.6063686013221741;2.9381306171417236;0.35772356390953064;1.0;5.141650676727295;0.5997628569602966;NA;NA;NA;NA;NA;NA;NA;NA;NA
9;0.3333333432674408;1.0;0.7343285083770752;0.6109417080879211;2.9379897117614746;0.37093496322631836;1.0;5.141650676727295;0.6167005896568298;NA;NA;NA;NA;NA;NA;NA;NA;NA
10;0.33739838004112244;1.0;0.7397772669792175;0.6121273040771484;2.940713882446289;0.3414634168148041;1.0;5.141650676727295;0.6139905452728271;NA;NA;NA;NA;NA;NA;NA;NA;NA
11;0.3323170840740204;1.0;0.7305620312690735;0.6116192936897278;2.9361064434051514;0.32825204730033875;1.0;5.141650676727295;0.6278793811798096;NA;NA;NA;NA;NA;NA;NA;NA;NA
12;0.3628048896789551;1.0;0.7283327579498291;0.6280487775802612;2.9349918365478516;0.3343496024608612;1.0;5.141650676727295;0.5948509573936462;NA;NA;NA;NA;NA;NA;NA;NA;NA
13;0.3556910455226898;1.0;0.7280893325805664;0.6255081295967102;2.9348700046539307;0.3414634168148041;1.0;5.141650676727295;0.614668071269989;NA;NA;NA;NA;NA;NA;NA;NA;NA
14;0.32723575830459595;1.0;0.7318137288093567;0.61720871925354;2.936732292175293;0.3445121943950653;1.0;5.141650676727295;0.6233062148094177;NA;NA;NA;NA;NA;NA;NA;NA;NA
15;0.38008129596710205;1.0;0.7187837958335876;0.6383807063102722;2.9302172660827637;0.3201219439506531;1.0;5.141650676727295;0.6070461273193359;NA;NA;NA;NA;NA;NA;NA;NA;NA
16;0.3861788511276245;1.0;0.7228426933288574;0.6429538726806641;2.932246685028076;0.33739838004112244;1.0;5.141650676727295;0.6053523421287537;NA;NA;NA;NA;NA;NA;NA;NA;NA
17;0.38109755516052246;1.0;0.7061496376991272;0.6438007950782776;2.9239001274108887;0.34044715762138367;1.0;5.141650676727295;0.6072154641151428;NA;NA;NA;NA;NA;NA;NA;NA;NA
18;0.38922762870788574;1.0;0.7095460891723633;0.6492208242416382;2.925598382949829;0.3445121943950653;1.0;5.141650676727295;0.6097561120986938;NA;NA;NA;NA;NA;NA;NA;NA;NA
19;0.40040650963783264;1.0;0.7120593190193176;0.6515920758247375;2.9268550872802734;0.3140243887901306;1.0;5.141650676727295;0.6133130192756653;NA;NA;NA;NA;NA;NA;NA;NA;NA
20;0.38109755516052246;1.0;0.7165861129760742;0.6458333134651184;2.9291183948516846;0.3333333432674408;1.0;5.141650676727295;0.6063685417175293;NA;NA;NA;NA;NA;NA;NA;NA;NA
21;0.4044715464115143;1.0;0.7077213525772095;0.6592140793800354;2.9246859550476074;0.35060974955558777;1.0;5.141650676727295;0.5977303385734558;NA;NA;NA;NA;NA;NA;NA;NA;NA
22;0.45426830649375916;1.0;0.6895122528076172;0.6874999403953552;2.915581464767456;0.32723575830459595;1.0;5.141650676727295;0.6212736964225769;NA;NA;NA;NA;NA;NA;NA;NA;NA
23;0.47256097197532654;1.0;0.676349937915802;0.7013888955116272;2.9090003967285156;0.3109756112098694;1.0;5.141650676727295;0.6158536672592163;NA;NA;NA;NA;NA;NA;NA;NA;NA
24;0.5030487775802612;1.0;0.6597643494606018;0.7193427681922913;2.900707483291626;0.3241869807243347;1.0;5.141650676727295;0.6021341681480408;NA;NA;NA;NA;NA;NA;NA;NA;NA
25;0.5111788511276245;1.0;0.6595932245254517;0.7212058305740356;2.9006218910217285;0.35060974955558777;1.0;5.141650676727295;0.6211043000221252;NA;NA;NA;NA;NA;NA;NA;NA;NA
26;0.5589430928230286;1.0;0.6403697729110718;0.7528793215751648;2.891010284423828;0.336382120847702;1.0;5.141650676727295;0.6084010601043701;NA;NA;NA;NA;NA;NA;NA;NA;NA
27;0.5670731663703918;1.0;0.6335710883140564;0.7613481879234314;2.887610912322998;0.33028456568717957;1.0;5.141650676727295;0.6060298681259155;NA;NA;NA;NA;NA;NA;NA;NA;NA
28;0.619918704032898;1.0;0.6157437562942505;0.7908197641372681;2.878697156906128;0.3445121943950653;1.0;5.141650676727295;0.6190718412399292;NA;NA;NA;NA;NA;NA;NA;NA;NA
29;0.6697154641151428;1.0;0.587381899356842;0.8218156695365906;2.864516258239746;0.3434959352016449;1.0;5.141650676727295;0.6150068044662476;NA;NA;NA;NA;NA;NA;NA;NA;NA
30;0.6910569071769714;1.0;0.5699243545532227;0.832317054271698;2.855787515640259;0.30691057443618774;1.0;5.141650676727295;0.6112805008888245;NA;NA;NA;NA;NA;NA;NA;NA;NA
31;0.7174796462059021;1.0;0.555377721786499;0.8487465977668762;2.8485140800476074;0.31707316637039185;1.0;5.141650676727295;0.6173780560493469;NA;NA;NA;NA;NA;NA;NA;NA;NA
32;0.7642276287078857;1.0;0.5417781472206116;0.8741530776023865;2.84171462059021;0.32825204730033875;1.0;5.141650676727295;0.6173780560493469;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;0.7662601470947266;1.0;0.5300173163414001;0.8739837408065796;2.83583402633667;0.3313008248806;1.0;5.141650676727295;0.6056910753250122;NA;NA;NA;NA;NA;NA;NA;NA;NA
34;0.8069105744361877;1.0;0.4935142993927002;0.8987127542495728;2.817582607269287;0.3424796760082245;1.0;5.141650676727295;0.5990853905677795;NA;NA;NA;NA;NA;NA;NA;NA;NA
35;0.8211382031440735;1.0;0.47753721475601196;0.9056571125984192;2.809593915939331;0.3353658616542816;1.0;5.141650676727295;0.6084011197090149;NA;NA;NA;NA;NA;NA;NA;NA;NA
36;0.8302845358848572;1.0;0.4575609564781189;0.9120935201644897;2.7996058464050293;0.315040647983551;1.0;5.141650676727295;0.6046748161315918;NA;NA;NA;NA;NA;NA;NA;NA;NA
37;0.852642297744751;1.0;0.44215255975723267;0.9224254488945007;2.7919015884399414;0.34959349036216736;1.0;5.141650676727295;0.6014567017555237;NA;NA;NA;NA;NA;NA;NA;NA;NA
38;0.8709349632263184;1.0;0.4215471148490906;0.9336043000221252;2.7815988063812256;0.3333333432674408;1.0;5.141650676727295;0.6023035049438477;NA;NA;NA;NA;NA;NA;NA;NA;NA
