epoch;concept_hits@1@1;concept_hits@3@3;concept_loss;concept_mrr;loss;task_hits@1@1;task_hits@3@3;task_loss;task_mrr;val_concept_hits@1@1;val_concept_hits@3@3;val_concept_loss;val_concept_mrr;val_loss;val_task_hits@1@1;val_task_hits@3@3;val_task_loss;val_task_mrr
0;0.349693238735199;1.0;0.73810875415802;0.6187798380851746;0.7380853891372681;0.349693238735199;1.0;0.7380620837211609;0.6187798380851746;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;0.34662577509880066;1.0;0.7325019836425781;0.6180980801582336;0.7324192523956299;0.34662577509880066;1.0;0.7323365211486816;0.6179277300834656;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;0.33742332458496094;1.0;0.7318820357322693;0.6153714656829834;0.7320226430892944;0.33742332458496094;1.0;0.7321633100509644;0.6153714656829834;NA;NA;NA;NA;NA;NA;NA;NA;NA
3;0.3415133059024811;1.0;0.7285970449447632;0.617416501045227;0.7284843921661377;0.3415133059024811;1.0;0.728371798992157;0.617416501045227;NA;NA;NA;NA;NA;NA;NA;NA;NA
4;0.32106339931488037;1.0;0.7369639873504639;0.6039535999298096;0.7367942333221436;0.32106339931488037;1.0;0.736624538898468;0.6039535999298096;NA;NA;NA;NA;NA;NA;NA;NA;NA
5;0.3333333432674408;1.0;0.7346189618110657;0.6097477674484253;0.7346459627151489;0.3333333432674408;1.0;0.7346729636192322;0.6097477674484253;NA;NA;NA;NA;NA;NA;NA;NA;NA
6;0.34049078822135925;1.0;0.7362748384475708;0.6133265495300293;0.7362724542617798;0.34049078822135925;1.0;0.736270010471344;0.6133265495300293;NA;NA;NA;NA;NA;NA;NA;NA;NA
7;0.3364008069038391;1.0;0.7418420910835266;0.6102589964866638;0.741889476776123;0.3364008069038391;1.0;0.7419368624687195;0.6102589964866638;NA;NA;NA;NA;NA;NA;NA;NA;NA
8;0.3353783190250397;1.0;0.738944947719574;0.6124744415283203;0.7389308214187622;0.3353783190250397;1.0;0.7389167547225952;0.6123040914535522;NA;NA;NA;NA;NA;NA;NA;NA;NA
9;0.31799590587615967;1.0;0.7401446104049683;0.5998636484146118;0.7401541471481323;0.31799590587615967;1.0;0.7401636838912964;0.5998636484146118;NA;NA;NA;NA;NA;NA;NA;NA;NA
